model,k_train_datasets,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6147806680883586,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6055370370370371,0.9999999999863013,0.5289855072425437,73,0,65,118,0.0283203125,0.0024828767123287673,0.025837435787671233
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6055370370370371,0.984251968496187,0.9541984732751588,125,2,6,123,0.023046875,0.0004921259842519685,0.022554749015748034
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6055370370370371,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6145374569858046,0.9999999999866667,0.543478260865627,75,0,63,118,0.0283203125,0.0025833333333333333,0.025736979166666667
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6145374569858046,0.984251968496187,0.9541984732751588,125,2,6,123,0.023046875,0.0004921259842519685,0.022554749015748034
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6145374569858046,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6669706900796737,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6669706900796737,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6669706900796737,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6,0.9767441860389401,0.9618320610613601,126,3,5,122,0.023046875,0.0006782945736434108,0.02236858042635659
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6340652368812791,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6340652368812791,0.9921259842441564,0.9618320610613601,126,1,5,124,0.023046875,0.00039370078740157485,0.022653174212598427
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6340652368812791,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6278801155813848,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6278801155813848,0.9999999999882353,0.615942028981044,85,0,53,118,0.0283203125,0.0025735294117647063,0.025746783088235293
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6278801155813848,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6574722844862729,0.9999999999922481,0.7456647398800829,129,0,44,83,0.019604492187500003,0.0,0.019604492187500003
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6574722844862729,0.9999999999846153,0.47101449275021007,65,0,73,118,0.0283203125,0.0027884615384615387,0.02553185096153846
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6574722844862729,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6093236272065343,0.9999999999929579,0.8208092485501688,142,0,31,83,0.019604492187500003,0.00013204225352112677,0.019472449933978876
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6093236272065343,0.9999999999875,0.5797101449233355,80,0,58,118,0.0283203125,0.0023437500000000003,0.0259765625
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6093236272065343,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6227622452151429,0.9756097560896292,0.9523809523733938,120,3,6,127,0.0252685546875,0.0005589430894308943,0.024709611598069104
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6227622452151429,0.9999999999878049,0.8199999999918,82,0,18,156,0.039282226562499994,0.001524390243902439,0.037757836318597554
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6227622452151429,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6443068379511859,0.9606299212522785,0.9682539682462836,122,5,4,125,0.0252685546875,0.0008858267716535434,0.024382727915846458
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6443068379511859,0.9769230769155622,0.9694656488475614,127,3,4,122,0.023046875,0.0007211538461538462,0.022325721153846154
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6443068379511859,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6201543396244924,0.9679999999922559,0.9603174603098388,121,4,5,126,0.0252685546875,0.0007000000000000001,0.0245685546875
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6201543396244924,0.9767441860389401,0.9618320610613601,126,3,5,122,0.023046875,0.0006782945736434108,0.02236858042635659
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6201543396244924,0.9999999999879517,0.8299999999916999,83,0,17,156,0.039282226562499994,0.0015060240963855422,0.037776202466114454
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.7531761559696344,0.9999999999843749,0.5079365079324767,64,0,62,130,0.0252685546875,9.765625e-05,0.0251708984375
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7531761559696344,0.9999999999857142,0.5072463768079185,70,0,68,118,0.0283203125,0.002678571428571429,0.02564174107142857
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7531761559696344,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6334523809523809,0.9999999999863013,0.5793650793604812,73,0,53,130,0.0252685546875,8.561643835616438e-05,0.025182938249143836
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6334523809523809,0.9743589743464826,0.5507246376771687,76,2,62,116,0.0283203125,0.003125,0.0251953125
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6334523809523809,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.679046086715572,0.9662921348206034,0.6825396825342656,86,3,40,127,0.0252685546875,0.0006320224719101124,0.02463653221558989
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.679046086715572,0.9638554216751343,0.5797101449233355,80,3,58,115,0.0283203125,0.003162650602409638,0.02515766189759036
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.679046086715572,0.999999999992126,0.9694656488475614,127,0,4,125,0.023046875,0.00029527559055118115,0.02275159940944882
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6107235971458753,0.9999999999876543,0.6428571428520408,81,0,45,130,0.0252685546875,7.716049382716049e-05,0.02519139419367284
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6107235971458753,0.999999999992126,0.7341040462385312,127,0,46,83,0.019604492187500003,0.0,0.019604492187500003
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6107235971458753,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6748781390533309,0.9999999999859155,0.5634920634875913,71,0,55,130,0.0252685546875,8.802816901408451e-05,0.025180526518485916
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6748781390533309,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6748781390533309,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0014240506329113926,0.0378581759295886
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6002799286809444,0.9611650485343576,0.7857142857080499,99,4,27,126,0.0252685546875,0.0007281553398058254,0.024540399347694173
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6002799286809444,0.9999999999923664,0.7572254335216346,131,0,42,83,0.019604492187500003,0.0,0.019604492187500003
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6002799286809444,0.9767441860389401,0.9618320610613601,126,3,5,122,0.023046875,0.0006782945736434108,0.02236858042635659
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6546408036408036,0.9999999999848485,0.5238095238053666,66,0,60,130,0.0252685546875,9.46969696969697e-05,0.02517385771780303
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6546408036408036,0.9999999999919355,0.7167630057762038,124,0,49,83,0.019604492187500003,0.0,0.019604492187500003
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6546408036408036,0.987179487166831,0.5579710144887104,77,1,61,117,0.0283203125,0.0031250000000000006,0.0251953125
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6140377307065316,0.6194690265459316,0.9999999999928573,140,86,0,30,0.026928710937500003,0.022123893805309734,0.004804817132190269
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6140377307065316,0.9999999999875,0.799999999992,80,0,20,156,0.039282226562499994,0.001484375,0.03779785156249999
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6140377307065316,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6336750285387972,0.66190476190161,0.9928571428500511,139,71,1,45,0.026928710937500003,0.018958333333333334,0.007970377604166669
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6336750285387972,0.9843749999923097,0.9618320610613601,126,2,5,123,0.023046875,0.000537109375,0.022509765625
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6336750285387972,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6664960224146065,0.6862745098005575,0.9999999999928573,140,64,0,52,0.026928710937500003,0.016237745098039217,0.010690965839460786
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6664960224146065,0.9921259842441564,0.9618320610613601,126,1,5,124,0.023046875,0.0004429133858267716,0.02260396161417323
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6664960224146065,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6461541508318177,0.6418604651132938,0.985714285707245,138,77,2,39,0.026928710937500003,0.02023255813953488,0.006696152797965121
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6461541508318177,0.9999999999883721,0.6231884057925856,86,0,52,118,0.0283203125,0.002180232558139535,0.026140079941860465
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6461541508318177,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6160314107195904,0.61674008810301,0.9999999999928573,140,87,0,29,0.026928710937500003,0.022246696035242295,0.004682014902257708
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6160314107195904,0.9999999999876543,0.5869565217348772,81,0,57,118,0.0283203125,0.0025462962962962965,0.025774016203703703
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6160314107195904,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.638727235247688,0.61674008810301,0.9999999999928573,140,87,0,29,0.026928710937500003,0.022494493392070485,0.004434217545429518
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.638727235247688,0.9999999999863013,0.5289855072425437,73,0,65,118,0.0283203125,0.0024828767123287673,0.025837435787671233
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.638727235247688,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6301029233366513,0.8243243243187546,0.871428571422347,122,26,18,90,0.026928710937500003,0.009586148648648648,0.017342562288851355
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6301029233366513,0.9999999999931508,0.8439306358332721,146,0,27,83,0.019604492187500003,0.0001284246575342466,0.019476067529965755
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6301029233366513,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.625168765564613,0.8888888888823046,0.8571428571367348,120,15,20,101,0.026928710937500003,0.005648148148148148,0.021280562789351854
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.625168765564613,0.9999999999928059,0.8034682080878413,139,0,34,83,0.019604492187500003,0.00013489208633093528,0.019469600101169066
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.625168765564613,0.9999999999871795,0.7799999999921999,78,0,22,156,0.039282226562499994,0.0013621794871794873,0.037920047075320505
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.648060572888159,0.9557522123809226,0.7714285714230613,108,5,32,111,0.026928710937500003,0.002654867256637168,0.024273843680862835
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.648060572888159,0.9999999999925374,0.7745664739839621,134,0,39,83,0.019604492187500003,0.00013992537313432837,0.019464566814365675
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.648060572888159,0.9914529914445175,0.8854961831993474,116,1,15,124,0.023046875,0.00048076923076923074,0.022566105769230772
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6230016102925966,0.7151515151471809,0.8428571428511226,118,47,22,69,0.026928710937500003,0.018106060606060605,0.008822650331439398
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6230016102925966,0.9999999999928573,0.8092485549086171,140,0,33,83,0.019604492187500003,0.00013392857142857144,0.01947056361607143
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6230016102925966,0.999999999988764,0.6449275362272108,89,0,49,118,0.0283203125,0.002457865168539326,0.025862447331460675
RF,5,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6518714595935008,0.7061855670066692,0.9785714285644388,137,57,3,59,0.026928710937500003,0.014819587628865979,0.012109123308634024
